site_id,match_coverage,frac_treat_0_neighbors,frac_treat_1_neighbor,frac_treat_2plus_neighbors,control_supply_ratio,avg_matches_per_treat,avg_control_reuse,avg_extrapolation,avg_abs_smd_before,avg_abs_smd_after,abs_smd_after_elevation,abs_smd_after_slope,abs_smd_after_treecover2000,abs_smd_after_travel_time,abs_smd_after_log_pop_density,abs_smd_after_human_footprint,abs_smd_after_ag_suitability,n_covariates_balanced,avg_abs_smd_improvement,n_covariates_improved
214,0.610062893081761,0.37735849056603776,0.16981132075471697,0.4528301886792453,1.9622641509433962,1.6185567010309279,4.485714285714286,0.14106019766397124,1.428396097148489,0.524838854771993,1.4622656137856562,0.5181367322530794,0.38859007934110906,0.5140234894297315,0.20512218419280745,0.11970182602134148,0.466032058380226,1.0,0.9035572423764959,7.0
306522,0.6777777777777778,0.20555555555555555,0.13333333333333333,0.6611111111111111,0.9111111111111111,1.6311475409836065,6.21875,0.046825396825396826,1.5077104949438793,0.29067057506963107,0.9599136164793367,0.34761196650979764,0.08633868761227219,0.22774502961010262,0.03830057516102894,0.3589037109834262,0.015880439131453275,3.0,1.217039919874248,6.0
555786096,1.0,0.0,0.05263157894736842,0.9473684210526315,1.263157894736842,1.8421052631578947,1.75,0.0,1.493997986476187,0.09915674228644243,0.2050060775736498,0.012865796264838877,0.14629692347247958,0.16752573139048507,0.06680369570322361,0.08866420722937352,0.006934764371046507,6.0,1.394841244189745,7.0
555599263,0.9955022488755623,0.004497751124437781,0.0004997501249375312,0.9950024987506247,5.057471264367816,1.9994979919678715,5.041772151898734,7.139287499107589e-05,0.24007288003486973,0.05080187318376,0.2790929654547443,0.06692797601885936,0.0015610609491488344,0.00481090893199886,0.0,0.0032202009315685813,0.0,6.0,0.18927100685110973,4.0
555759266,1.0,0.0,0.0,1.0,5.552511415525114,2.0,3.8421052631578947,0.0,0.14609568486128502,0.062114951226740205,0.0986739474784261,0.008321658016294612,0.13444225458697012,0.07368541293724463,0.000801002742733368,0.0053286414175087,0.11355174140800392,7.0,0.0839807336345448,4.0
9436,1.0,0.0,0.0,1.0,22.94736842105263,2.0,1.7272727272727273,0.0,0.645600786442986,0.04106394117559196,0.12573318370370273,0.08093314933873522,0.0,0.0677140047370528,0.003860689309179098,0.009206561140473822,0.0,7.0,0.6045368452673942,6.0
1250,1.0,0.0,0.0,1.0,5.46447209955841,2.0,5.973621103117506,0.0,0.3270338082955525,0.029547743957491376,0.02346336594403328,0.05040133578442805,0.0,0.06296248918081057,0.00015221174244768262,0.06592421466115256,0.003930590389567493,7.0,0.29748606433806113,6.0
68399,1.0,0.0,0.0,1.0,19.1,2.0,1.2765957446808511,0.0,0.4308297076669015,0.06333150981358569,0.04737283243875195,0.019624332386386733,0.046913738629436236,0.06875648288568079,0.003709083157020748,0.16474554214630494,0.09219855705151846,7.0,0.3674981978533158,6.0
11116292,1.0,0.0,0.0,1.0,1.6666666666666667,2.0,1.0,0.0,1.2510329532699973,0.6009813209609413,1.3738225958482109,0.13399060796519827,0.16068629651765973,1.1157608244594894,0.014430464787257681,0.4043456063816251,1.0038328507671483,3.0,0.6500516323090562,6.0
67967,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,1.0,2.0,0.11507936507936507,1.5222293070831212,0.3962146208899151,0.7690124111120054,0.3564111547941559,0.02113748908929665,0.40710951854760263,0.26717574088439006,0.19798531815445883,0.7546707136474965,2.0,1.126014686193206,6.0
