site_id,match_coverage,frac_treat_0_neighbors,frac_treat_1_neighbor,frac_treat_2plus_neighbors,control_supply_ratio,avg_matches_per_treat,avg_control_reuse,avg_extrapolation,avg_abs_smd_before,avg_abs_smd_after,abs_smd_after_elevation,abs_smd_after_slope,abs_smd_after_treecover2000,abs_smd_after_travel_time,abs_smd_after_log_pop_density,abs_smd_after_human_footprint,abs_smd_after_ag_suitability,n_covariates_balanced,avg_abs_smd_improvement,n_covariates_improved
555714961,1.0,0.0,0.0,1.0,23.44385026737968,2.0,2.4285714285714284,0.0,0.6898247907954503,0.057206459457460626,0.04337829306851853,0.025933004096095124,0.02332584382730804,0.18260474546549613,0.0,0.10370904902153026,0.021494280723276294,7.0,0.6326183313379898,7.0
1543,1.0,0.0,0.0061162079510703364,0.9938837920489296,12.15902140672783,1.9938837920489296,4.559440559440559,0.0,0.47493547325394475,0.23573581935160878,0.48475410927097623,0.23760586020354968,0.5167089486213686,0.12701664474942204,0.010612129188715227,0.25455443965333496,0.018898603773894705,3.0,0.23919965390233597,5.0
555557937,1.0,0.0,0.0,1.0,46.19259259259259,2.0,1.9285714285714286,0.0010582010582010583,0.23691339881150122,0.014754342868166641,0.007126617259083462,0.025724069339913738,0.014314968657304626,0.05611474482086466,0.0,0.0,0.0,7.0,0.2221590559433346,7.0
93538,1.0,0.0,0.0,1.0,29.694915254237287,2.0,2.3137254901960786,0.0,0.5938397880082226,0.08135317509078588,0.19705706687981972,0.04130073162594011,0.001563279367782279,0.17132104929922648,0.0,0.076012057531633,0.08221804093109958,7.0,0.5124866129174366,7.0
2008,0.9047619047619048,0.09523809523809523,0.047619047619047616,0.8571428571428571,10.535714285714286,1.9473684210526316,2.0,0.006802721088435374,0.808994124895211,0.20245900532587943,0.25487978144952184,0.04838727237133631,0.35253414281183804,0.10129284286851638,0.01261276722084089,0.34402837832894323,0.3034778522301593,3.0,0.6065351195693317,5.0
916,0.9338422391857506,0.035623409669211195,0.035623409669211195,0.9287531806615776,7.134860050890585,1.9400544959128065,4.477987421383648,0.005816066884769175,0.6693926248739176,0.2382940555375322,0.592082523549844,0.06173659998831774,0.24425795923954952,0.32941113725346777,0.20106511764243998,0.13194912648979767,0.1075559245993088,3.0,0.4310985693363853,6.0
303317,1.0,0.0,0.0,1.0,25.487603305785125,2.0,2.5208333333333335,0.0011806375442739079,0.9345227935514046,0.05954413131020569,0.04874758369186835,0.10559659710349735,0.003483242542062371,0.19033677766810683,0.012694360214940841,0.05264595975314608,0.003304398197817954,7.0,0.8749786622411989,7.0
352159,1.0,0.0,0.0,1.0,33.55,2.0,1.5584415584415585,0.0,0.46584118473658526,0.03726228454181742,0.02352393794219632,0.03260866151890529,0.021634483801154278,0.10375619587421976,0.02805987767551419,0.008797600377204702,0.04245523460352741,7.0,0.4285789001947679,7.0
555626124,1.0,0.0,0.0,1.0,73.63157894736842,2.0,1.4430379746835442,0.0,0.32108409483883305,0.06980590333670046,0.10365473321342558,0.04886118633525812,0.07285573673650345,0.10493316540709267,0.042828756243604486,0.028598554782015482,0.08690919063900339,7.0,0.2512781915021326,7.0
7949,1.0,0.0,0.0,1.0,9.5703125,2.0,4.0,0.0,0.5573049536436779,0.17257388922646028,0.21251187119687176,0.08250373308534954,0.06867741533083549,0.3778251576508381,0.233746687413579,0.05570215096864564,0.1770502089391025,4.0,0.3847310644172177,7.0
214,0.6792452830188679,0.2578616352201258,0.16352201257861634,0.5786163522012578,2.641509433962264,1.7222222222222223,4.769230769230769,0.14016172506738545,1.4156822271740679,0.5137111413893086,1.4171204858995956,0.6006917386828359,0.2435144664499473,0.678479487663839,0.12883639609650496,0.009315242973902491,0.5180201719585349,2.0,0.901971085784759,7.0
306522,0.7722222222222223,0.21666666666666667,0.07777777777777778,0.7055555555555556,1.5333333333333334,1.841726618705036,6.2439024390243905,0.01746031746031746,1.5283392371682376,0.23112642281992765,0.9006998258229368,0.17617060111202237,0.12951149667136544,0.2225113569842935,0.011714224975841299,0.1427217887142035,0.034555665458830646,5.0,1.2972128143483097,7.0
555786096,1.0,0.0,0.0,1.0,2.473684210526316,2.0,1.8095238095238095,0.0,1.4889421481282448,0.12326098387383891,0.06418785520328224,0.07091380343963799,0.39668054377836254,0.14686717955458356,0.017552307144864804,0.1608922500959152,0.005732947900226099,6.0,1.365681164254406,7.0
555599263,0.9965017491254373,0.0034982508745627187,0.0004997501249375312,0.9960019990004998,7.056471764117941,1.9994984954864594,4.3431372549019605,0.0,0.24970327473715476,0.05302791600786414,0.2531309274875525,0.08821669070025459,0.003396823707807917,0.02522368121974729,0.0,0.0012272889396866696,0.0,6.0,0.19667535872929062,4.0
555759266,1.0,0.0,0.0,1.0,12.767123287671232,2.0,2.720496894409938,0.0,0.18125294073697543,0.06552798575494607,0.1143572062990113,0.01026728296172151,0.11800915309838608,0.08190472662812127,0.006334745834408965,0.030129055550942366,0.09769372991203107,7.0,0.11572495498202937,6.0
9436,1.0,0.0,0.0,1.0,43.68421052631579,2.0,1.52,0.0,0.6343161125908016,0.0333737868586774,0.08690709922135002,0.07737181630346292,0.0,0.036861823963114305,0.004210372248260361,0.0282653962745542,0.0,7.0,0.600942325732124,6.0
1250,1.0,0.0,0.0,1.0,5.785628261742272,2.0,5.820093457943925,0.0,0.3261994233667106,0.031413114878654766,0.04511547441487118,0.040042568232015414,0.0,0.05464431687034951,3.225584170370104e-05,0.0779078151931374,0.0021493735985061322,7.0,0.29478630848805587,6.0
