covariate,mean_abs_smd,p90_abs_smd,signed_mean,verdict
elevation,1.506734384368528,2.9197466707099253,1.227872709861249,IMBALANCED
slope,0.7424173733647289,1.4717298190189294,0.0687037245431178,IMBALANCED
treecover2000,0.6677463355329306,1.944339074620456,-0.10127359743714291,IMBALANCED
travel_time,1.1299858287337785,2.117495532191092,0.5179278850268297,IMBALANCED
log_pop_density,0.0,0.0,0.0,excellent
human_footprint,0.031879130166821465,0.1749998876941138,-0.031879130166821465,excellent
ag_suitability,0.0,0.0,0.0,excellent
