covariate,mean_abs_smd,p90_abs_smd,signed_mean,verdict
elevation,0.21113380774767118,0.41827532030873,0.019992817676844323,acceptable
slope,0.20139634195746464,0.4050629818838559,0.017421576373189317,acceptable
treecover2000,0.1974408697613456,0.3928451154839559,0.01933580189360229,acceptable
travel_time,0.23930907162059642,0.45997247556314735,0.05797556745904265,acceptable
log_pop_density,0.0,0.0,0.0,excellent
human_footprint,0.0,0.0,0.0,excellent
ag_suitability,0.0,0.0,0.0,excellent
